ID-LB,ARS
S100002.LB.S1000020010000012519,020000000000
S100002.LB.S1000020010000012521,020000000000
S100002.LB.S1000020010000012525,020000000000
S100002.LB.S1000020010000012527,020000000000
S100002.LB.S1000020010000012528,020000000000
S100002.LB.S1000020010000012536,027170718718
S100002.LB.S1000020010000012540,027170718718
S100002.LB.S1000020010000012541,027170718718
S100002.LB.S1000020010000012542,027170718718
S100002.LB.S1000020010000012547,020000000000
S100002.LB.S1000020010000012552,020000000000
S100002.LB.S1000020010000012559,020000000000
S100002.LB.S1000020010000012563,020000000000
S100002.LB.S1000020010000012565,020000000000
S100002.LB.S1000020010000012567,020000000000
S100002.LB.S1000020010000012568,020000000000
S100002.LB.S1000020010000012569,020000000000
S100002.LB.S1000020010000012570,020000000000
S100002.LB.S1000020010000012571,020000000000
S100002.LB.S1000020010000012572,020000000000
S100002.LB.S1000020010000012573,020000000000
S100002.LB.S1000020010000012574,020000000000
S100002.LB.S1000020010000012576,020000000000
S100002.LB.S1000020010000012577,027170718718
S100002.LB.S1000020010000012578,020000000000
S100002.LB.S1000020010000012580,020000000000
S100002.LB.S1000020010000012581,027170718718
S100002.LB.S1000020010000012582,027170718718
S100002.LB.S1000020010000012583,020000000000
S100002.LB.S1000020010000012584,020000000000
S100002.LB.S1000020010000012585,020000000000
S100002.LB.S1000020010000012586,027170718718
S100002.LB.S1000020010000012596,020000000000
S100002.LB.S1000020010000012597,027170718718
S100002.LB.S1000020010000012598,020000000000
S100002.LB.S1000020010000012599,027170718718
S100002.LB.S1000020010000012600,027170718718
S100002.LB.S1000020010000012602,020000000000
S100002.LB.S1000020010000012604,027170718718
S100002.LB.S1000020010000012606,027170718718
S100002.LB.S1000020010000012607,027170718718
S100002.LB.S1000020010000012608,027170718718
S100002.LB.S1000020010000012609,027170718718
S100002.LB.S1000020010000012610,027170718718
S100002.LB.S1000020010000012611,027170718718
S100002.LB.S1000020010000012612,027170718718
S100002.LB.S1000020010000012613,027170718718
S100002.LB.S1000020010000012614,027170718718
S100002.LB.S1000020010000012615,027170718718
S100002.LB.S1000020010000012618,027170718718
S100002.LB.S1000020010000012619,027170718718
S100002.LB.S1000020010000012620,027170718718
S100002.LB.S1000020010000012621,027170718718
S100002.LB.S1000020010000012623,027170718718
S100002.LB.S1000020010000012626,020000000000
S100002.LB.S1000020010000012627,020000000000
S100002.LB.S1000020010000012629,027170718718
S100002.LB.S1000020010000012630,027170718718
S100002.LB.S1000020010000012631,027170718718
S100002.LB.S1000020010000012632,027170718718
S100002.LB.S1000020010000012634,020000000000
S100002.LB.S1000020010000012635,020000000000
S100002.LB.S1000020010000012636,020000000000
S100002.LB.S1000020010000012641,020000000000
S100002.LB.S1000020010000012642,020000000000
S100002.LB.S1000020010000012647,020000000000
S100002.LB.S1000020010000012651,020000000000
S100002.LB.S1000020010000012652,020000000000
S100002.LB.S1000020010000012653,020000000000
S100002.LB.S1000020010000012655,020000000000
S100002.LB.S1000020010000012656,020000000000
S100002.LB.S1000020010000012658,020000000000
S100002.LB.S1000020010000012663,020000000000
S100002.LB.S1000020010000012669,020000000000
S100002.LB.S1000020010000012670,020000000000
S100002.LB.S1000020010000012671,020000000000
S100002.LB.S1000020010000012673,020000000000
S100002.LB.S1000020010000012674,020000000000
S100002.LB.S1000020010000012676,020000000000
S100002.LB.S1000020010000012677,020000000000
S100002.LB.S1000020010000012678,020000000000
S100002.LB.S1000020010000012679,020000000000
S100002.LB.S1000020010000012683,020000000000
S100002.LB.S1000020010000012684,020000000000
S100002.LB.S1000020010000012685,020000000000
S100002.LB.S1000020010000012686,020000000000
S100002.LB.S1000020010000012688,020000000000
S100002.LB.S1000020010000012689,020000000000
S100002.LB.S1000020010000012690,020000000000
S100002.LB.S1000020010000012691,020000000000
S100002.LB.S1000020010000012693,020000000000
S100002.LB.S1000020010000012694,020000000000
S100002.LB.S1000020010000012697,020000000000
S100002.LB.S1000020010000012701,020000000000
S100002.LB.S1000020010000012702,020000000000
S100002.LB.S1000020010000012708,020000000000
S100002.LB.S1000020010000012709,020000000000
S100002.LB.S1000020010000012710,020000000000
S100002.LB.S1000020010000012711,020000000000
S100002.LB.S1000020010000012712,020000000000
S100002.LB.S1000020010000012713,027170718718
S100002.LB.S1000020010000012714,027170718718
S100002.LB.S1000020010000012715,027170718718
S100002.LB.S1000020010000012716,027170718718
S100002.LB.S1000020010000012717,027170718718
S100002.LB.S1000020010000012718,027170718718
S100002.LB.S1000020010000012719,027170718718
S100002.LB.S1000020010000012720,027170718718
S100002.LB.S1000020010000012733,027170718718
S100002.LB.S1000020010000012735,020000000000
S100002.LB.S1000020010000012738,020000000000
S100002.LB.S1000020010000012745,020000000000
S100002.LB.S1000020010000012746,027170718718
S100002.LB.S1000020010000012751,027170718718
S100002.LB.S1000020010000012764,027170718718
S100002.LB.S1000020010000012767,027170718718
S100002.LB.S1000020010000012770,027170718718
S100002.LB.S1000020010000012771,027170718718
S100002.LB.S1000020010000012781,020000000000
S100002.LB.S1000020010000012797,020000000000
S100002.LB.S1000020010000012798,020000000000
S100002.LB.S1000020010000012799,020000000000
S100002.LB.S1000020010000012803,020000000000
S100002.LB.S1000020010000012805,027170718718
S100002.LB.S1000020010000012806,027170718718
S100002.LB.S1000020010000012807,020000000000
S100002.LB.S1000020010000012809,020000000000
S100002.LB.S1000020010000012810,020000000000
S100002.LB.S1000020010000012815,020000000000
S100002.LB.S1000020010000012817,020000000000
S100002.LB.S1000020010000012818,020000000000
S100002.LB.S1000020010000012823,020000000000
S100002.LB.S1000020010000012831,027170718718
S100002.LB.S1000020010000012834,027170718718
S100002.LB.S1000020010000012836,027170718718
S100002.LB.S1000020010000012837,027170718718
S100002.LB.S1000020010000012838,027170718718
S100002.LB.S1000020010000012840,027170718718
S100002.LB.S1000020010000012841,027170718718
S100002.LB.S1000020010000012842,027170718718
S100002.LB.S1000020010000012843,027170718718
S100002.LB.S1000020010000012849,020000000000
S100002.LB.S1000020010000012850,020000000000
S100002.LB.S1000020010000012852,027170718718
S100002.LB.S1000020010000012853,027170718718
S100002.LB.S1000020010000012854,027170718718
S100002.LB.S1000020010000012859,020000000000
S100002.LB.S1000020010000012860,020000000000
S100002.LB.S1000020010000012863,020000000000
S100002.LB.S1000020010000012864,027170718718
S100002.LB.S1000020010000012865,027170718718
S100002.LB.S1000020010000012866,020000000000
S100002.LB.S1000020010000012868,027170718718
S100002.LB.S1000020010000012869,020000000000
S100002.LB.S1000020010000012870,020000000000
S100002.LB.S1000020010000012871,020000000000
S100002.LB.S1000020010000012872,020000000000
S100002.LB.S1000020010000012873,020000000000
S100002.LB.S1000020010000012874,020000000000
S100002.LB.S1000020010000012875,027170718718
S100002.LB.S1000020010000012876,027170718718
S100002.LB.S1000020010000012877,020000000000
S100002.LB.S1000020010000012878,027170718718
S100002.LB.S1000020010000012879,027170718718
S100002.LB.S1000020010000012881,020000000000
S100002.LB.S1000020010000012882,020000000000
S100002.LB.S1000020010000012883,020000000000
S100002.LB.S1000020010000012884,020000000000
S100002.LB.S1000020010000012885,020000000000
S100002.LB.S1000020010000012886,020000000000
S100002.LB.S1000020010000012887,020000000000
S100002.LB.S1000020010000012888,020000000000
S100002.LB.S1000020010000012889,020000000000
S100002.LB.S1000020010000012891,020000000000
S100002.LB.S1000020010000012896,020000000000
S100002.LB.S1000020010000012897,027170718718
S100002.LB.S1000020010000012898,027170718718
S100002.LB.S1000020010000012899,027170718718
S100002.LB.S1000020010000012900,027170718718
S100002.LB.S1000020010000012902,020000000000
S100002.LB.S1000020010000012903,020000000000
S100002.LB.S1000020010000012904,020000000000
S100002.LB.S1000020010000012905,020000000000
S100002.LB.S1000020010000012906,020000000000
S100002.LB.S1000020010000012907,020000000000
S100002.LB.S1000020010000012908,020000000000
S100002.LB.S1000020010000012909,020000000000
S100002.LB.S1000020010000012910,020000000000
S100002.LB.S1000020010000012911,020000000000
S100002.LB.S1000020010000012912,020000000000
S100002.LB.S1000020010000012914,020000000000
S100002.LB.S1000020010000012919,020000000000
S100002.LB.S1000020010000012920,020000000000
S100002.LB.S1000020010000012921,020000000000
S100002.LB.S1000020010000012922,020000000000
S100002.LB.S1000020010000012923,020000000000
S100002.LB.S1000020010000012925,020000000000
S100002.LB.S1000020010000012926,027170718718
S100002.LB.S1000020010000012927,020000000000
S100002.LB.S1000020010000012929,020000000000
S100002.LB.S1000020010000012930,020000000000
S100002.LB.S1000020010000012931,020000000000
S100002.LB.S1000020010000012932,027170718718
S100002.LB.S1000020010000012933,020000000000
S100002.LB.S1000020010000012937,020000000000
S100002.LB.S1000020010000012938,020000000000
S100002.LB.S1000020010000012939,020000000000
S100002.LB.S1000020010000012941,027170718718
S100002.LB.S1000020010000012943,020000000000
S100002.LB.S1000020010000012944,020000000000
S100002.LB.S1000020010000012945,027170718718
S100002.LB.S1000020010000012946,027170718718
S100002.LB.S1000020010000012947,027170718718
S100002.LB.S1000020010000012948,020000000000
S100002.LB.S1000020010000012949,020000000000
S100002.LB.S1000020010000012950,020000000000
S100002.LB.S1000020010000012951,020000000000
S100002.LB.S1000020010000012952,020000000000
S100002.LB.S1000020010000012953,020000000000
S100002.LB.S1000020010000012954,020000000000
S100002.LB.S1000020010000012955,020000000000
S100002.LB.S1000020010000012956,020000000000
S100002.LB.S1000020010000012957,020000000000
S100002.LB.S1000020010000012958,020000000000
S100002.LB.S1000020010000012959,020000000000
S100002.LB.S1000020010000012960,020000000000
S100002.LB.S1000020010000012961,020000000000
S100002.LB.S1000020010000012962,020000000000
S100002.LB.S1000020010000012963,020000000000
S100002.LB.S1000020010000012964,020000000000
S100002.LB.S1000020010000012965,020000000000
S100002.LB.S1000020010000012966,027170718718
S100002.LB.S1000020010000012967,027170718718
S100002.LB.S1000020010000012968,027170718718
S100002.LB.S1000020010000012969,027170718718
S100002.LB.S1000020010000012970,027170718718
S100002.LB.S1000020010000012971,027170718718
S100002.LB.S1000020010000012972,027170718718
S100002.LB.S1000020010000012975,027170718718
S100002.LB.S1000020010000012978,027170718718
S100002.LB.S1000020010000012979,020000000000
S100002.LB.S1000020010000012980,020000000000
S100002.LB.S1000020010000012981,020000000000
S100002.LB.S1000020010000012982,020000000000
S100002.LB.S1000020010000012983,020000000000
S100002.LB.S1000020010000012984,020000000000
S100002.LB.S1000020010000012986,020000000000
S100002.LB.S1000020010000012988,020000000000
S100002.LB.S1000020010000012989,020000000000
S100002.LB.S1000020010000012990,020000000000
S100002.LB.S1000020010000012991,020000000000
S100002.LB.S1000020010000012992,020000000000
S100002.LB.S1000020010000012993,020000000000
S100002.LB.S1000020010000012994,020000000000
S100002.LB.S1000020010000012995,020000000000
S100002.LB.S1000020010000012996,020000000000
S100002.LB.S1000020010000012997,020000000000
S100002.LB.S1000020010000012998,020000000000
S100002.LB.S1000020010000012999,027170718718
S100002.LB.S1000020010000013001,020000000000
S100002.LB.S1000020010000013002,020000000000
S100002.LB.S1000020010000013003,020000000000
S100002.LB.S1000020010000013004,020000000000
S100002.LB.S1000020010000013005,027170718718
S100002.LB.S1000020010000013006,020000000000
S100002.LB.S1000020010000013007,020000000000
S100002.LB.S1000020010000013008,020000000000
S100002.LB.S1000020010000013009,020000000000
S100002.LB.S1000020010000013010,020000000000
S100002.LB.S1000020010000013011,027170718718
S100002.LB.S1000020010000013013,020000000000
S100002.LB.S1000020010000013014,020000000000
S100002.LB.S1000020010000013015,020000000000
S100002.LB.S1000020010000013016,020000000000
S100002.LB.S1000020010000013017,020000000000
S100002.LB.S1000020010000013018,020000000000
S100002.LB.S1000020010000013019,020000000000
S100002.LB.S1000020010000013020,020000000000
S100002.LB.S1000020010000013021,020000000000
S100002.LB.S1000020010000013022,020000000000
S100002.LB.S1000020010000013023,020000000000
S100002.LB.S1000020010000013024,020000000000
S100002.LB.S1000020010000013025,020000000000
S100002.LB.S1000020010000013026,020000000000
S100002.LB.S1000020010000013027,020000000000
S100002.LB.S1000020010000013028,020000000000
S100002.LB.S1000020010000013029,020000000000
S100002.LB.S1000020010000013030,020000000000
S100002.LB.S1000020010000013031,020000000000
S100002.LB.S1000020010000013032,020000000000
S100002.LB.S1000020010000013033,020000000000
S100002.LB.S1000020010000013034,020000000000
S100002.LB.S1000020010000013035,020000000000
S100002.LB.S1000020010000013036,020000000000
S100002.LB.S1000020010000013037,020000000000
S100002.LB.S1000020010000013038,020000000000
S100002.LB.S1000020010000013039,020000000000
S100002.LB.S1000020010000013040,020000000000
S100002.LB.S1000020010000013041,020000000000
S100002.LB.S1000020010000013042,020000000000
S100002.LB.S1000020010000013043,020000000000
S100002.LB.S1000020010000013044,020000000000
S100002.LB.S1000020010000013045,020000000000
S100002.LB.S1000020010000013046,020000000000
S100002.LB.S1000020010000013047,027170718718
S100002.LB.S1000020010000013048,027170718718
S100002.LB.S1000020010000013049,020000000000
S100002.LB.S1000020010000013050,027170718718
S100002.LB.S1000020010000013051,027170718718
S100002.LB.S1000020010000013052,027170718718
S100002.LB.S1000020010000013053,027170718718
S100002.LB.S1000020010000013054,020000000000
S100002.LB.S1000020010000013055,027170718718
S100002.LB.S1000020010000013057,027170718718
S100002.LB.S1000020010000013059,027170718718
S100002.LB.S1000020010000013060,020000000000
S100002.LB.S1000020010000013062,020000000000
S100002.LB.S1000020010000013063,020000000000
S100002.LB.S1000020010000013064,020000000000
S100002.LB.S1000020010000013065,020000000000
S100002.LB.S1000020010000013066,020000000000
S100002.LB.S1000020010000013067,027170718718
S100002.LB.S1000020010000013068,020000000000
S100002.LB.S1000020010000013069,027170718718
S100002.LB.S1000020010000013070,027170718718
S100002.LB.S1000020010000013071,020000000000
S100002.LB.S1000020010000013074,027170718718
S100002.LB.S1000020010000013075,027170718718
S100002.LB.S1000020010000013076,027170718718
S100002.LB.S1000020010000013077,020000000000
S100002.LB.S1000020010000013078,027170718718
S100002.LB.S1000020010000013079,027170718718
S100002.LB.S1000020010000013080,027170718718
S100002.LB.S1000020010000013081,027170718718
S100002.LB.S1000020010000013082,027170718718
S100002.LB.S1000020010000013083,027170718718
S100002.LB.S1000020010000013084,027170718718
S100002.LB.S1000020010000013085,027170718718
S100002.LB.S1000020010000013086,020000000000
S100002.LB.S1000020010000013091,020000000000
S100002.LB.S1000020010000013092,027170718718
S100002.LB.S1000020010000013093,027170718718
S100002.LB.S1000020010000013094,027170718718
S100002.LB.S1000020010000013096,027170718718
S100002.LB.S1000020010000013102,027170718718
S100002.LB.S1000020010000013105,027170718718
S100002.LB.S1000020010000013106,027170718718
S100002.LB.S1000020010000013108,027170718718
S100002.LB.S1000020010000013109,020000000000
S100002.LB.S1000020010000013110,027170718718
S100002.LB.S1000020010000013111,027170718718
S100002.LB.S1000020010000013115,020000000000
S100002.LB.S1000020010000013119,027170718718
S100002.LB.S1000020010000013123,027170718718
S100002.LB.S1000020010000013124,027170718718
S100002.LB.S1000020010000013145,027170718718
S100002.LB.S1000020010000013147,027170718718
S100002.LB.S1000020010000013149,020000000000
S100002.LB.S1000020010000013150,027170718718
S100002.LB.S1000020010000013151,020000000000
S100002.LB.S1000020010000013158,020000000000
S100002.LB.S1000020010000013160,027170718718
S100002.LB.S1000020010000013166,020000000000
S100002.LB.S1000020010000013183,027170718718
S100002.LB.S1000020010000013184,020000000000
S100002.LB.S1000020010000013185,020000000000
S100002.LB.S1000020010000013186,020000000000
S100002.LB.S1000020010000013187,020000000000
S100002.LB.S1000020010000013198,020000000000
S100002.LB.S1000020010000013199,027170718718
S100002.LB.S1000020010000013200,020000000000
S100002.LB.S1000020010000013203,020000000000
L100040.LB.10879778,034625402018
L100040.LB.10879851,034625402018
L100040.LB.10879864,034625402018
L100040.LB.10880205,034625402018
L100040.LB.10880257,034625402018
L100040.LB.10880271,034600010010
L100040.LB.10880339,034600010010
L100040.LB.10880482,034625402018
L100040.LB.10880698,034625402018
L100040.LB.10880836,034625402018
L100040.LB.10881506,034625402018
L100040.LB.10881525,034625402018
L100040.LB.10881549,034625402018
L100040.LB.10881609,034625402018
L100040.LB.10881627,034625402018
L100040.LB.10881777,034625402018
L100040.LB.10881794,034625402018
L100040.LB.10881814,034625402018
L100040.LB.10881831,034625402018
L100040.LB.10881850,034625402018
L100040.LB.10881869,034625402018
L100040.LB.10881888,034625402018
L100040.LB.10881977,034625402018
L100040.LB.10881994,034625402018
L100040.LB.10882035,034625402018
L100040.LB.10882053,034625402018
L100040.LB.10882100,034625402018
L100040.LB.10882111,034625402018
L100040.LB.10882122,034625402018
L100040.LB.10882181,034625402018
L100040.LB.10882194,034625402018
L100040.LB.10933748,034625402018
L100040.LB.10972693,034625402018
L100040.LB.11025275,034625402018
L100040.LB.11051026,034625402018
L100040.LB.11051085,034610008008
L100040.LB.11065575,034625402018
L100040.LB.11065884,034620019019
L100040.LB.11167923,034625402018
L100040.LB.11168016,034625402018
L100040.LB.11168665,034625402018
L100040.LB.11168901,034625402018
L100040.LB.11169101,034625402018
L100040.LB.11171063,034625402018
L100040.LB.11171088,034625402018
L100040.LB.11260353,034625402018
L100040.LB.11294560,034625402018
L100040.LB.11326072,034625402018
L100040.LB.11331323,034625402018
L100040.LB.11344290,034625402018
L100040.LB.11344323,034625402018
L100040.LB.11345832,034625402018
L100040.LB.11348483,034625402018
L100040.LB.11351663,034625402018
L100040.LB.11354504,034625402018
L100040.LB.11357850,034625402018
L100040.LB.11364969,034600010010
L100040.LB.11568570,034625402018
L100040.LB.11663309,034625402018
L100040.LB.11715446,034625402018
L100040.LB.12121448,034600010010
L100040.LB.12241749,034625402018
L100040.LB.12747789,034625402018
L100040.LB.12755011,034625402018
L100040.LB.12755089,034625402018
L100040.LB.13177896,034625402018
L100040.LB.13364937,034625402018
L100040.LB.13364978,034625402018
L100040.LB.13365242,034625402018
L100040.LB.13365350,034625402018
L100040.LB.13382599,034625402018
L100040.LB.13382640,034625402018
L100040.LB.13382673,034625402018
L100040.LB.13382698,034625402018
L100040.LB.13514927,034625402018
L100040.LB.14030475,034610009009
L100040.LB.301781357,034625402018
L100040.LB.301806001,034625402018
L100040.LB.301816078,034625402018
L100040.LB.301816080,034625402018
L100040.LB.301816082,034625402018
L100040.LB.301979226,034620019019
L100040.LB.302241343,034625402018
L100040.LB.302631351,034625402018
L100040.LB.302631356,034625402018
L100040.LB.302741104,034625402018
L100040.LB.303168967,034625402018
L100040.LB.303168968,034625402018
L100040.LB.303596049,034625402018
L100040.LB.303596086,034625402018
L100040.LB.303596088,034625402018
L100040.LB.304103051,034625402018
L100040.LB.304245250,034625402018
L100040.LB.304329181,034625402018
L100040.LB.304343534,034625402018
L100040.LB.304343544,034625402018
L100040.LB.304369501,034625402018
L100040.LB.304369502,034625402018
L100040.LB.304398780,034625402018
L100040.LB.304467286,034625402018
L100040.LB.304504539,034625402018
L100040.LB.304576451,034625402018
L100040.LB.304576487,034625402018
L100040.LB.304576489,034625402018
L100040.LB.304698843,034625402018
L100040.LB.304698844,034625402018
L100040.LB.304800630,034625402018
L100040.LB.305301408,034625402018
L100040.LB.305451131,034625402018
L100040.LB.305451132,034625402018
L100040.LB.305468290,034625402018
L100040.LB.305471315,034625402018
L100040.LB.305558553,034610005005
L100040.LB.306447456,034625402018
L100040.LB.306559647,034625402018
L100040.LB.307385507,034625402018
L100040.LB.307385510,034625402018
L100040.LB.308023755,034625402018
L100040.LB.308105997,034625402018
L100040.LB.308167346,034625402018
L100040.LB.308237506,034625402018
L100040.LB.308264693,034625402018
L100040.LB.308371622,034625402018
L100040.LB.308371629,034625402018
L100040.LB.308417925,034625402018
L100040.LB.308444510,034625402018
L100040.LB.308476401,034625402018
L100040.LB.308510960,034625402018
L100040.LB.308510967,034625402018
L100040.LB.308597736,034625402018
L100040.LB.308732588,034625402018
L100040.LB.308773977,034625402018
L100040.LB.308872531,034625402018
L100040.LB.308872534,034625402018
L100040.LB.308977485,034625402018
L100040.LB.309099332,034625402018
L100040.LB.309140882,034625402018
L100040.LB.309353016,034625402018
L100040.LB.309353017,034625402018
L100040.LB.309353019,034625402018
L100040.LB.309763579,034625402018
L100040.LB.312750494,034625402018
L100040.LB.312763853,034625402018
L100040.LB.312777670,034625402018
L100040.LB.312777677,034625402018
L100040.LB.314003476,034610006006
L100040.LB.314020877,034620005005
L100040.LB.317394051,034625402018
L100040.LB.324621701,034625402018
L100040.LB.324621702,034625402018
L100040.LB.325399165,034625402018
L100040.LB.326594427,034625402018
L100040.LB.326641629,034625402018
L100040.LB.326642834,034625402018
L100040.LB.326642836,034625402018
L100040.LB.326642837,034625402018
L100040.LB.326662925,034625402018
L100040.LB.326662926,034625402018
L100040.LB.326662927,034625402018
L100040.LB.326662928,034625402018
L100040.LB.326662929,034625402018
L100040.LB.326662930,034625402018
L100040.LB.326662932,034625402018
L100040.LB.326662933,034625402018
L100040.LB.326662935,034625402018
L100040.LB.326662936,034625402018
L100040.LB.326662938,034625402018
L100040.LB.326662942,034625402018
L100040.LB.328785038,034625402018
L100040.LB.331292891,034625402018
L100040.LB.331946225,034625402018
L100040.LB.333146669,034625402018
L100040.LB.333146677,034625402018
L100040.LB.354056284,034625402018
L100040.LB.354908301,034625402018
L100040.LB.365566050,034625402018
L100040.LB.365566058,034625402018
L100040.LB.366481321,034625402018
L100040.LB.369013535,034625402018
L100040.LB.371598764,034625402018
L100040.LB.373785780,034625402018
L100040.LB.375614027,034625402018
L100040.LB.375614033,034625402018
L100040.LB.377927491,034625402018
L100040.LB.378661381,034625402018
L100040.LB.391110605,034625402018
L100040.LB.391503562,034625402018
L100040.LB.392176054,034625402018
L100040.LB.392709567,034625402018
L100040.LB.395792534,034625402018
L100040.LB.400464750,034625402018
L100040.LB.401635052,034625402018
L100040.LB.401635053,034625402018
L100040.LB.401635056,034625402018
L100040.LB.401635057,034625402018
L100040.LB.402073755,034625402018
L100040.LB.402074500,034625402018
L100040.LB.402074502,034625402018
L100040.LB.402179987,034625402018
L100040.LB.402179991,034625402018
L100040.LB.402183303,034625402018
L100040.LB.402634676,034625402018
L100040.LB.402676136,034625402018
L100040.LB.404886207,034625401017
L100040.LB.405410822,034625402018
L100040.LB.405410831,034625402018
L100040.LB.405834187,034625402018
L100040.LB.405834189,034625402018
L100040.LB.405924728,034625402018
L100040.LB.406309328,034625402018
L100040.LB.406309334,034625402018
L100040.LB.406420266,034625402018
L100040.LB.406510900,034625402018
L100040.LB.406985679,034625402018
L100040.LB.407037916,034625402018
L100040.LB.407037941,034625402018
L100040.LB.407086402,034625402018
L100040.LB.407086414,034625402018
L100040.LB.407086425,034625402018
L100040.LB.407086431,034625402018
L100040.LB.407086435,034625402018
L100040.LB.409271867,034625402018
L100040.LB.409271876,034625402018
L100040.LB.409271881,034625402018
L100040.LB.409271885,034625402018
L100040.LB.409271890,034625402018
L100040.LB.409271897,034625402018
L100040.LB.409730355,034625402018
L100040.LB.409730362,034625402018
L100040.LB.410341849,034625402018
L100040.LB.410498599,034625402018
L100040.LB.410501407,034625402018
L100040.LB.410549204,034625402018
L100040.LB.410888482,034625402018
L100040.LB.411610723,034625402018
L100040.LB.413654042,034625402018
L100040.LB.413654043,034625402018
L100040.LB.413846624,034625402018
L100040.LB.414188886,034625402018
L100040.LB.414203827,034625402018
L100040.LB.414672079,034620019019
L100040.LB.414703103,034625402018
L100040.LB.415080419,034625402018
L100040.LB.415080421,034625402018
L100040.LB.415084322,034625402018
L100040.LB.415084328,034625402018
L100040.LB.415127382,034625402018
L100040.LB.415178645,034625402018
L100040.LB.415178647,034625402018
L100040.LB.415178656,034625402018
L100040.LB.415178661,034625402018
L100040.LB.415555549,034625402018
L100040.LB.416441223,034625402018
L100040.LB.416441229,034625402018
L100040.LB.416611276,031585407040
L100040.LB.416616216,034625402018
L100040.LB.417000332,034625402018
L100040.LB.417039345,034625402018
L100040.LB.417532010,034625402018
L100040.LB.417596881,034625402018
L100040.LB.417968184,034625402018
L100040.LB.418006528,034625402018
L100040.LB.418006543,034625402018
L100040.LB.418006549,034625402018
L100040.LB.418040643,034625402018
L100040.LB.418425299,034625402018
L100040.LB.418539075,034625402018
L100040.LB.418935345,034625402018
L100040.LB.419268648,034600010010
L100040.LB.419268681,034625402018
L100040.LB.419273237,034625402018
L100040.LB.419273247,034625402018
L100040.LB.419273264,034625402018
L100040.LB.419273268,034625402018
L100040.LB.419303767,034625402018
L100040.LB.419308293,034625402018
L100040.LB.419355018,034625402018
L100040.LB.419658285,034625402018
L100040.LB.419664210,034625402018
L100040.LB.419664218,034625402018
L100040.LB.419684510,034625402018
L100040.LB.419684537,034625402018
L100040.LB.419684565,034625402018
L100040.LB.419684573,034625402018
L100040.LB.419715250,034625402018
L100040.LB.419715252,034625402018
L100040.LB.420411318,034625402018
L100040.LB.420411324,034625402018
L100040.LB.420501768,034625402018
L100040.LB.420501789,034600010010
L100040.LB.420517567,034625402018
L100040.LB.420548986,034625402018
L100040.LB.420555411,034625402018
L100040.LB.421006832,034625402018
L100040.LB.421068574,034625402018
L100040.LB.421071025,034600010010
L100040.LB.421460905,034625402018
L100040.LB.423053028,034625402018
L100040.LB.426123437,034625402018
L100040.LB.427007201,034625402018
L100040.LB.427095890,034625402018
L100040.LB.427516110,034625402018
L100040.LB.427516126,034625402018
L100040.LB.427592956,034625402018
L100040.LB.428431458,034625402018
L100040.LB.428431477,034625402018
L100040.LB.428544833,034625402018
L100040.LB.428922616,034625402018
L100040.LB.429355964,034625402018
L100040.LB.429355968,034625402018
L100040.LB.429829122,034625402018
L100040.LB.429938019,034625402018
L100040.LB.429938033,034625402018
L100040.LB.429938034,034625402018
L100040.LB.430300583,034625402018
L100040.LB.430343105,034625402018
L100040.LB.430344741,034625402018
L100040.LB.431980439,034625402018
L100040.LB.431980442,034625402018
L100040.LB.432969834,034625402018
L100040.LB.433454377,034625402018
L100040.LB.433478871,034625402018
L100040.LB.433486215,034625402018
L100040.LB.433486216,034625402018
L100040.LB.434026706,034625402018
L100040.LB.434382861,034625402018
L100040.LB.434401994,034625402018
L100040.LB.434401997,034625402018
L100040.LB.434401998,034625402018
L100040.LB.434406724,034625402018
L100040.LB.434406763,034625402018
L100040.LB.434406764,034625402018
L100040.LB.434836906,034625402018
L100040.LB.435929022,034625402018
L100040.LB.436778444,034625402018
L100040.LB.437248256,034625402018
L100040.LB.437248262,034625402018
L100040.LB.437248265,034625402018
L100040.LB.437248271,034625402018
L100040.LB.437660895,034625402018
L100040.LB.438352182,034625402018
L100040.LB.438399243,034625402018
L100040.LB.440369489,034625402018
L100040.LB.440369495,034625402018
L100040.LB.440375612,034625402018
L100040.LB.440375644,034625402018
L100040.LB.440531461,034625402018
L100040.LB.440534718,034625402018
L100040.LB.440868294,034625402018
L100040.LB.440870830,034625402018
L100040.LB.440870877,034625402018
L100040.LB.440871736,034625402018
L100040.LB.440871768,034625402018
L100040.LB.440911936,034625402018
L100040.LB.440963354,034625402018
L100040.LB.441662330,034625402018
L100040.LB.441749986,034625402018
L100040.LB.442715562,034625402018
L100040.LB.443254703,034625402018
L100040.LB.443311038,034625402018
L100040.LB.445306705,034625402018
L100040.LB.445669758,034625402018
L100040.LB.445672818,034625402018
L100040.LB.445672826,034625402018
L100040.LB.445672844,034625402018
L100040.LB.445672847,034625402018
L100040.LB.445672895,034625402018
L100040.LB.445721254,034625402018
L100040.LB.446906159,034625402018
L100040.LB.447528177,034625402018
L100040.LB.447806299,034625402018
L100040.LB.448336460,034625402018
L100040.LB.448336461,034625402018
L100040.LB.448336462,034625402018
L100040.LB.448336463,034625402018
L100040.LB.449707705,034625402018
L100040.LB.455365055,034625402018
L100040.LB.457378700,034625402018
L100040.LB.458246221,034625402018
L100040.LB.458799261,034625402018
L100040.LB.458802108,034625402018
L100040.LB.458891244,034625402018
L100040.LB.459525591,034625402018
L100040.LB.464087581,034625402018
L100040.LB.468973166,034625402018
L100040.LB.472847507,034625402018
